Destination	Package Type Id	Name	Data	Validity	Price
Saint Kitts and Nevis	edc9d3d4-c21d-4fe9-92fe-d86095202503	Unlimited Plus eSIM Data For 10 Days in Saint Kitts and Nevis	Unlimited	10	195.8
Saint Kitts and Nevis	f9d1ce9b-c4bd-4099-81de-6be1fa72a5fa	Unlimited Plus eSIM Data For 15 Days in Saint Kitts and Nevis	Unlimited	15	292.58
Saint Lucia	f31bc979-c474-43fb-a1ae-5d9ac3327e9d	Unlimited eSIM Data For 1 Days in Saint Lucia	Unlimited	1	9.18
Saint Lucia	befb40e0-6458-4afd-a314-0760a68c85ea	Unlimited Plus eSIM Data For 1 Days in Saint Lucia	Unlimited	1	21.61
Saint Lucia	13211621-5607-457c-a5fb-d1aad78ac9bd	Unlimited eSIM Data For 3 Days in Saint Lucia	Unlimited	3	25.31
Saint Lucia	a8a36ff4-ed3a-4a9f-86bc-707649c412d6	Unlimited eSIM Data For 5 Days in Saint Lucia	Unlimited	5	41.44
Saint Lucia	43dff6ed-c02c-4945-9e75-8e8234bc821c	Unlimited eSIM Data For 7 Days in Saint Lucia	Unlimited	7	57.57
Saint Lucia	7dcb70a1-afbc-4b86-8353-86360cf00b0c	Unlimited Plus eSIM Data For 3 Days in Saint Lucia	Unlimited	3	60.32
Saint Lucia	1f8938ae-b5e7-462a-a843-b2c879423419	Unlimited eSIM Data For 10 Days in Saint Lucia	Unlimited	10	81.77
Saint Lucia	94abf5b9-7bb9-48d0-9f0e-50b0f5f7c401	Unlimited Plus eSIM Data For 5 Days in Saint Lucia	Unlimited	5	99.03
Saint Lucia	85da37a3-cbc0-44c2-b419-cdd35a8019b2	Unlimited eSIM Data For 15 Days in Saint Lucia	Unlimited	15	122.09
Saint Lucia	b004fc97-dabf-4c32-bdeb-e0c2030bcc18	Unlimited Plus eSIM Data For 7 Days in Saint Lucia	Unlimited	7	137.74
Saint Lucia	7b76168e-b2cf-4957-a758-06b64ea7bd05	Unlimited Plus eSIM Data For 10 Days in Saint Lucia	Unlimited	10	195.8
Saint Lucia	2e3c8d40-00b9-4c31-a908-3189caaa4258	Unlimited Plus eSIM Data For 15 Days in Saint Lucia	Unlimited	15	292.58
Saint Martin	6fb39ad9-3832-4b39-8455-3b2dbb7bba15	Unlimited eSIM Data For 1 Days in Saint Martin	Unlimited	1	6.77
Saint Martin	218a6b3b-32a6-433c-a72f-6f0bdb0d3614	Unlimited Plus eSIM Data For 1 Days in Saint Martin	Unlimited	1	15.84
Saint Martin	96e4f98d-f8fe-4d0d-8296-158d2d404940	Unlimited eSIM Data For 3 Days in Saint Martin	Unlimited	3	18.27
Saint Martin	e75bcb9a-31fa-4029-aa45-e1429cb605d6	Unlimited eSIM Data For 5 Days in Saint Martin	Unlimited	5	29.75
Saint Martin	245cf5af-280b-470e-908f-60a79d58d5fc	Unlimited eSIM Data For 7 Days in Saint Martin	Unlimited	7	41.24
Saint Martin	97810a75-3b2e-4abe-a302-ba8cee3cf65e	Unlimited Plus eSIM Data For 3 Days in Saint Martin	Unlimited	3	43.42
Saint Martin	1716a0b1-1640-4214-afd4-a53401fc0fbd	Unlimited eSIM Data For 10 Days in Saint Martin	Unlimited	10	58.47
Saint Martin	59bdfe2c-7e24-40ba-9674-016ec266c559	Unlimited Plus eSIM Data For 5 Days in Saint Martin	Unlimited	5	70.97
Saint Martin	d3c5543e-cff0-427f-a0f5-c0d40df337a6	Unlimited eSIM Data For 15 Days in Saint Martin	Unlimited	15	87.19
Saint Martin	b72002a1-a559-473e-9260-db0150ed18a9	Unlimited Plus eSIM Data For 7 Days in Saint Martin	Unlimited	7	98.56
Saint Martin	fe1e809b-59e3-4455-94be-9cf7fca6322c	Unlimited Plus eSIM Data For 10 Days in Saint Martin	Unlimited	10	139.91
Saint Martin	fc2b6ab2-c914-4819-95c1-6be79fdea05c	Unlimited eSIM Data For 30 Days in Saint Martin	Unlimited	30	173.36
Saint Martin	2788ea91-837e-40f3-b78d-5a251e490f1c	Unlimited Plus eSIM Data For 15 Days in Saint Martin	Unlimited	15	208.84
Saint Martin	1a8551bf-deb8-4cf6-ad84-b25d9484ce97	Unlimited Plus eSIM Data For 30 Days in Saint Martin	Unlimited	30	415.63
Saint Vincent and the Grenadines	0d389256-66ca-464a-ae47-5f125e55bbd1	Unlimited eSIM Data For 1 Days in Saint Vincent and the Grenadines	Unlimited	1	9.18
Saint Vincent and the Grenadines	8f4aa909-5133-4037-bb6c-de861a881d33	Unlimited Plus eSIM Data For 1 Days in Saint Vincent and the Grenadines	Unlimited	1	21.61
Saint Vincent and the Grenadines	08e10f3f-1e02-4723-ad96-f4cbda1674ab	Unlimited eSIM Data For 3 Days in Saint Vincent and the Grenadines	Unlimited	3	25.31
Saint Vincent and the Grenadines	7b788378-5acb-408e-8db7-7aa44916551e	Unlimited eSIM Data For 5 Days in Saint Vincent and the Grenadines	Unlimited	5	41.44
Saint Vincent and the Grenadines	2adc3b4c-fda0-444f-a899-b2d1993c70a4	Unlimited eSIM Data For 7 Days in Saint Vincent and the Grenadines	Unlimited	7	57.57
Saint Vincent and the Grenadines	734468af-874e-4c6c-a47a-45a1b88f0b8a	Unlimited Plus eSIM Data For 3 Days in Saint Vincent and the Grenadines	Unlimited	3	60.32
Saint Vincent and the Grenadines	6cfa6471-550e-45c8-933c-2a587e6eff18	Unlimited eSIM Data For 10 Days in Saint Vincent and the Grenadines	Unlimited	10	81.77
Saint Vincent and the Grenadines	93ea7d9b-c5a4-4a90-9097-ab5e44c3fd12	Unlimited Plus eSIM Data For 5 Days in Saint Vincent and the Grenadines	Unlimited	5	99.03
Saint Vincent and the Grenadines	46fd287f-e847-4626-967a-cdc6d47b3bb2	Unlimited eSIM Data For 15 Days in Saint Vincent and the Grenadines	Unlimited	15	122.09
Saint Vincent and the Grenadines	8c36500a-8d16-4e9e-ae6b-05c83ae5c44d	Unlimited Plus eSIM Data For 7 Days in Saint Vincent and the Grenadines	Unlimited	7	137.74
Saint Vincent and the Grenadines	f6214a5c-ee37-4588-ba07-8606e4171a39	Unlimited Plus eSIM Data For 10 Days in Saint Vincent and the Grenadines	Unlimited	10	195.8
Saint Vincent and the Grenadines	9e97b572-fc50-4020-be6f-d75b1d788438	Unlimited Plus eSIM Data For 15 Days in Saint Vincent and the Grenadines	Unlimited	15	292.58
Samoa	836a758a-4298-416b-94f5-7952c44624c7	Unlimited eSIM Data For 1 Days in Samoa	Unlimited	1	29.75
Samoa	db5eb30a-de8b-4125-9ba1-bdc5170d4326	Unlimited Plus eSIM Data For 1 Days in Samoa	Unlimited	1	70.97
Samoa	14134201-a5fd-472a-ae14-014bd86574ce	Unlimited eSIM Data For 3 Days in Samoa	Unlimited	3	87.19
Samoa	fa69bafa-35c1-4e4e-9e6f-489990f985b2	Unlimited eSIM Data For 5 Days in Samoa	Unlimited	5	144.63
Samoa	1b09f463-150b-4303-8753-b91d9f10ebcd	Unlimited eSIM Data For 7 Days in Samoa	Unlimited	7	202.08
Samoa	24342839-7d4c-4eac-9324-7b11e7624894	Unlimited Plus eSIM Data For 3 Days in Samoa	Unlimited	3	208.84
Samoa	5acf0c1d-5547-4f00-9b2e-64c5d2416f31	Unlimited Plus eSIM Data For 5 Days in Samoa	Unlimited	5	346.7
Samoa	a4fd7a8d-9422-436c-a435-2dc2e8808e95	Unlimited Plus eSIM Data For 7 Days in Samoa	Unlimited	7	484.56
San Marino	01997010-3b8e-7302-917b-6d95d67572a8	Unlimited Data For 1Day in San Marino, Throttled	Unlimited	1	7.25
San Marino	01997010-77f3-726d-a076-9258e338b701	Unlimited Plus Data For 1Day in San Marino, Throttled	Unlimited	1	13.9
San Marino	01997010-3bae-720b-a038-790ae0acedab	Unlimited Data For 3Day in San Marino, Throttled	Unlimited	3	19.87
San Marino	01997010-3bc1-7359-904b-1bc6e4000d62	Unlimited Data For 5Day in San Marino, Throttled	Unlimited	5	31.6
San Marino	01997010-780a-7272-8c75-39ae60b6651f	Unlimited Plus Data For 3Day in San Marino, Throttled	Unlimited	3	39.14
San Marino	01997010-3bd5-72af-a11e-a35e265e7b1e	Unlimited Data For 7Day in San Marino, Throttled	Unlimited	7	44
San Marino	01997010-3bf1-7100-ae65-b10c60a74790	Unlimited Data For 10Day in San Marino, Throttled	Unlimited	10	60.38
San Marino	01997010-7822-71e6-a5c6-031dd35f97ee	Unlimited Plus Data For 5Day in San Marino, Throttled	Unlimited	5	62.61
San Marino	01997010-3c1f-70b5-9b27-fc948d62a5d4	Unlimited Data For 15Day in San Marino, Throttled	Unlimited	15	86.95
San Marino	01997010-783b-73d8-9163-4c728ba7ad54	Unlimited Plus Data For 7Day in San Marino, Throttled	Unlimited	7	87.41
San Marino	01997010-3c4c-7082-8a61-ca96fd1db9a6	Unlimited Data For 20Day in San Marino, Throttled	Unlimited	20	113.08
San Marino	01997010-7854-7304-8711-9468ddd672fb	Unlimited Plus Data For 10Day in San Marino, Throttled	Unlimited	10	120.18
San Marino	01997010-3c7c-714c-bcfa-4642cc34fb7d	Unlimited Data For 30Day in San Marino, Throttled	Unlimited	30	166.68
San Marino	01997010-786f-702e-8380-c44427cd8109	Unlimited Plus Data For 15Day in San Marino, Throttled	Unlimited	15	173.33
San Marino	01997010-7894-70b4-be75-2c9c8249eaca	Unlimited Plus Data For 20Day in San Marino, Throttled	Unlimited	20	225.6
San Marino	01997010-78b7-725d-aa0f-d156428d2805	Unlimited Plus Data For 30Day in San Marino, Throttled	Unlimited	30	332.79
Saudi Arabia	01997010-4795-72a0-b5f2-2a522767a248	Unlimited Data For 1Day in Saudi Arabia, Throttled	Unlimited	1	5.36
Saudi Arabia	01997010-9273-7040-ad15-97539d5e830a	Unlimited Plus Data For 1Day in Saudi Arabia, Throttled	Unlimited	1	10.1
Saudi Arabia	01997010-47ab-71c3-9993-f82f87fff61b	Unlimited Data For 3Day in Saudi Arabia, Throttled	Unlimited	3	14.36
Saudi Arabia	01997010-47bf-71b0-b648-cb144413345b	Unlimited Data For 5Day in Saudi Arabia, Throttled	Unlimited	5	22.74
Saudi Arabia	01997010-92c3-719a-be1e-39376a570340	Unlimited Plus Data For 3Day in Saudi Arabia, Throttled	Unlimited	3	28.13
Saudi Arabia	01997010-47d4-721d-8478-7fafe728ba26	Unlimited Data For 7Day in Saudi Arabia, Throttled	Unlimited	7	31.6
Saudi Arabia	01997010-47e9-7361-9820-adea5639bfec	Unlimited Data For 10Day in Saudi Arabia, Throttled	Unlimited	10	43.29
Saudi Arabia	01997010-9301-73c5-884f-ddea88e0bf9e	Unlimited Plus Data For 5Day in Saudi Arabia, Throttled	Unlimited	5	44.89
Saudi Arabia	01997010-47fd-73d7-8058-716da40ceb36	Unlimited Data For 15Day in Saudi Arabia, Throttled	Unlimited	15	62.27
Saudi Arabia	01997010-9357-70bf-9016-4f9dff9ade4b	Unlimited Plus Data For 7Day in Saudi Arabia, Throttled	Unlimited	7	62.61
Saudi Arabia	01997010-4811-7344-991b-f39f8bd799c6	Unlimited Data For 20Day in Saudi Arabia, Throttled	Unlimited	20	80.93
Saudi Arabia	01997010-940e-7020-89b0-2037f15e635b	Unlimited Plus Data For 10Day in Saudi Arabia, Throttled	Unlimited	10	86.01
Saudi Arabia	01997010-4828-70c9-8c96-3074c02c409a	Unlimited Data For 30Day in Saudi Arabia, Throttled	Unlimited	30	119.21
Saudi Arabia	01997010-9483-70c4-afd5-2f672c159dba	Unlimited Plus Data For 15Day in Saudi Arabia, Throttled	Unlimited	15	123.97
Saudi Arabia	01997010-94ec-72b1-b312-a9ef17b974a2	Unlimited Plus Data For 20Day in Saudi Arabia, Throttled	Unlimited	20	161.3
Saudi Arabia	01997010-957c-714b-b18d-17f1e0e2482a	Unlimited Plus Data For 30Day in Saudi Arabia, Throttled	Unlimited	30	237.87
Senegal	72491fd1-8a8f-4910-ae97-9ed1daee3d74	Unlimited eSIM Data For 1 Days in Senegal	Unlimited	1	15.39
Senegal	3634dfc1-fa1a-4fed-917d-55c9542d095b	Unlimited Plus eSIM Data For 1 Days in Senegal	Unlimited	1	36.53
Senegal	37d5622f-a12c-4758-bd85-dc723b426f2a	Unlimited eSIM Data For 3 Days in Senegal	Unlimited	3	44.12
Senegal	c3d7013d-c247-4f0c-8795-264f535cbaab	Unlimited eSIM Data For 5 Days in Senegal	Unlimited	5	72.84
Senegal	5b160838-0a01-452f-915f-5f11fbb0f4b3	Unlimited eSIM Data For 7 Days in Senegal	Unlimited	7	101.56
Senegal	caef7819-72b6-45b8-8f1e-772a75ab9136	Unlimited Plus eSIM Data For 3 Days in Senegal	Unlimited	3	105.45
Senegal	54033c64-31da-4722-a08a-191a15c1c4f6	Unlimited eSIM Data For 10 Days in Senegal	Unlimited	10	144.63
Senegal	886cdc28-6407-4f2b-994e-ccc43d44898f	Unlimited Plus eSIM Data For 5 Days in Senegal	Unlimited	5	174.39
Senegal	447361fd-fe75-4982-918e-c48b433b6112	Unlimited Plus eSIM Data For 7 Days in Senegal	Unlimited	7	243.33
Senegal	acf4e18f-8f57-4eaf-ab0b-c1bb75ac03f0	Unlimited Plus eSIM Data For 10 Days in Senegal	Unlimited	10	346.7
Serbia	ad6f338e-d24b-4fa1-a577-32ee755821c2	Unlimited eSIM Data For 1 Days in Serbia	Unlimited	1	3.61
Serbia	4ef13bbf-de6d-4b16-81e0-76dfbbad8359	Unlimited Plus eSIM Data For 1 Days in Serbia	Unlimited	1	8.24
Serbia	6cd36e41-24d4-4626-8bac-6b27e1f670d8	Unlimited eSIM Data For 3 Days in Serbia	Unlimited	3	8.58
Serbia	93cfcb9d-e1c2-436b-b42d-4b385d81cda5	Unlimited eSIM Data For 5 Days in Serbia	Unlimited	5	13.56
Serbia	4255eceb-48d9-4672-b328-997747b6a0d4	Unlimited eSIM Data For 7 Days in Serbia	Unlimited	7	18.52
Serbia	b8135fee-00ec-44e1-8ed5-d2314559c5b9	Unlimited Plus eSIM Data For 3 Days in Serbia	Unlimited	3	20.17
Serbia	da822969-874b-431a-b935-c90d873f04c6	Unlimited eSIM Data For 10 Days in Serbia	Unlimited	10	25.98
Serbia	eecb65c1-5611-4814-b4ca-068cba8f1ab9	Unlimited Plus eSIM Data For 5 Days in Serbia	Unlimited	5	32.11
Serbia	2dc1086d-5d46-41de-9494-ce5385234d49	Unlimited eSIM Data For 15 Days in Serbia	Unlimited	15	38.42
Serbia	4519f734-c214-4d89-8589-e25e843bebaf	Unlimited Plus eSIM Data For 7 Days in Serbia	Unlimited	7	44.02
Serbia	c4ffc768-49e4-4153-950f-f1910ab78706	Unlimited Plus eSIM Data For 10 Days in Serbia	Unlimited	10	61.93
Serbia	1828c50b-b326-4fe2-92ac-2dd18e94bc63	Unlimited Plus eSIM Data For 15 Days in Serbia	Unlimited	15	91.78
Seychelles	c4ba2774-e47c-4a2e-8fff-ef2064aecf66	Unlimited eSIM Data For 1 Days in Seychelles	Unlimited	1	15.39
Seychelles	d2ba0202-0d94-4c17-9461-52737e955dcf	Unlimited Plus eSIM Data For 1 Days in Seychelles	Unlimited	1	36.53
Seychelles	05017a28-0602-4ba9-9f59-0c87d07d25f2	Unlimited eSIM Data For 3 Days in Seychelles	Unlimited	3	44.12
Seychelles	015305bc-1878-4617-baec-500a08ec8616	Unlimited eSIM Data For 5 Days in Seychelles	Unlimited	5	72.84
Seychelles	77053a01-2300-4990-8c33-1fb3bf3d8bf2	Unlimited eSIM Data For 7 Days in Seychelles	Unlimited	7	101.56
Seychelles	e0476002-c80a-428f-9064-8959e9dc5ebb	Unlimited Plus eSIM Data For 3 Days in Seychelles	Unlimited	3	105.45
Seychelles	36978bab-33b2-4b17-9e8d-8f2bf4409ec3	Unlimited eSIM Data For 10 Days in Seychelles	Unlimited	10	144.63
Seychelles	b8a1acce-418f-4b2e-9633-ff8e7a72a0a5	Unlimited Plus eSIM Data For 5 Days in Seychelles	Unlimited	5	174.39
Seychelles	e92dddec-c4d5-4d5d-9ff9-11e671603c68	Unlimited Plus eSIM Data For 7 Days in Seychelles	Unlimited	7	243.33
Seychelles	5bde2b95-cd8b-460f-96a7-3f981b086e98	Unlimited Plus eSIM Data For 10 Days in Seychelles	Unlimited	10	346.7
Singapore	09475790-7a6c-450c-9f07-2721ebb34540	Unlimited eSIM Data For 1 Days in Singapore	Unlimited	1	1.52
Singapore	4fad72d2-6c4a-49fd-bba7-a3e81d1cc530	Unlimited Plus eSIM Data For 1 Days in Singapore	Unlimited	1	2.6
Singapore	64e09d62-8082-4717-9273-5b5aae3b6f71	Unlimited eSIM Data For 1 Days in Singapore	Unlimited	1	3.19
Singapore	b1df2947-4d31-4b81-a33f-9329085a7be8	Unlimited eSIM Data For 3 Days in Singapore	Unlimited	3	3.98
Singapore	7dfa3bf5-aab9-4113-90ca-610908dd2c17	Unlimited eSIM Data For 5 Days in Singapore	Unlimited	5	5.71
Singapore	9ca55297-b878-47fe-a32e-192115db8ffe	Unlimited Plus eSIM Data For 3 Days in Singapore	Unlimited	3	5.75
Singapore	2e10e203-8372-4bac-b244-cb1eef8b2d42	Unlimited eSIM Data For 2 Days in Singapore	Unlimited	2	6.06
Singapore	8729ca9e-4652-4b2f-ab8b-0df2eaeec94a	Unlimited eSIM Data For 7 Days in Singapore	Unlimited	7	7.36
Singapore	586750c3-f9aa-49ee-b533-29025643cb11	Unlimited eSIM Data For 3 Days in Singapore	Unlimited	3	7.65
Singapore	00213d1e-9130-4940-8cc0-3cb88112a7b5	Unlimited Plus eSIM Data For 5 Days in Singapore	Unlimited	5	8.66
Singapore	10916570-9b3c-4a47-8f08-d52bb666b20e	Unlimited eSIM Data For 10 Days in Singapore	Unlimited	10	9.68
Singapore	f4187a06-a06d-4564-b92f-614690daa8a1	Unlimited eSIM Data For 4 Days in Singapore	Unlimited	4	10.11
Singapore	bb50d986-d199-4ce9-932c-2c96f2ce708b	Unlimited Plus eSIM Data For 7 Days in Singapore	Unlimited	7	10.39
Singapore	c7d98bb8-824b-43f0-a0c7-a750a61ab4f2	Unlimited eSIM Data For 5 Days in Singapore	Unlimited	5	11.84
Singapore	6ae682ba-e1f7-4c16-a778-f32fb4a5fa2b	Unlimited eSIM Data For 6 Days in Singapore	Unlimited	6	14.14
Singapore	0eeded64-781b-49d4-8098-a4db619eb45f	Unlimited Plus eSIM Data For 10 Days in Singapore	Unlimited	10	14.14
Singapore	d7d80ef3-ecb2-49e9-9295-3a676054381b	Unlimited eSIM Data For 15 Days in Singapore	Unlimited	15	14.36
Singapore	7cffb714-fcab-4b06-99f9-617b8a703dcc	Unlimited eSIM Data For 7 Days in Singapore	Unlimited	7	16.45
Singapore	93072f97-a09b-4e58-866d-9d9d65e5eb05	Unlimited eSIM Data For 8 Days in Singapore	Unlimited	8	18.76
Singapore	d85df8f9-19ae-49e4-a43e-778616a37e76	Unlimited eSIM Data For 20 Days in Singapore	Unlimited	20	19.04
Singapore	2004222a-6f8e-4f15-86f2-6c746960cefc	Unlimited Plus eSIM Data For 15 Days in Singapore	Unlimited	15	20.63
Singapore	fe68548f-df36-4020-bfb4-80b6d85584ae	Unlimited eSIM Data For 9 Days in Singapore	Unlimited	9	21.06
Singapore	f9504c9a-f997-4ecc-90fb-b044b786549d	Unlimited eSIM Data For 10 Days in Singapore	Unlimited	10	23.37
Singapore	3a5c1a5a-8274-41cd-ae41-132b494927ca	Unlimited eSIM Data For 11 Days in Singapore	Unlimited	11	25.68
Singapore	3c0d7eed-bbb6-4e68-917b-8cb159d6c5b3	Unlimited Plus eSIM Data For 20 Days in Singapore	Unlimited	20	27.41
Singapore	985d3cb1-5738-4bb6-bdb9-ddcc4940d6c8	Unlimited eSIM Data For 12 Days in Singapore	Unlimited	12	27.99
Singapore	331b67bc-cfbe-4425-87dd-0f56fba04fbf	Unlimited eSIM Data For 30 Days in Singapore	Unlimited	30	28.42
Singapore	8efa811e-6efe-4662-97dc-ebdcce1ccf0f	Unlimited eSIM Data For 13 Days in Singapore	Unlimited	13	30.29
Singapore	63365c27-40e0-44f8-b818-e070ada10b5d	Unlimited eSIM Data For 14 Days in Singapore	Unlimited	14	32.61
Singapore	05f98e98-0cef-4d39-8058-431e28ec6b44	Unlimited eSIM Data For 15 Days in Singapore	Unlimited	15	34.91
Singapore	863fa5e6-2c48-4cd3-aa02-707e00b57425	Unlimited Plus eSIM Data For 30 Days in Singapore	Unlimited	30	40.96
Singapore	60cc6ae5-f8e1-447a-9e73-41d6f28e4f12	Unlimited eSIM Data For 20 Days in Singapore	Unlimited	20	46.45
Singapore	e5380b5d-b82b-4e94-b5cb-ffe1907f839a	Unlimited eSIM Data For 25 Days in Singapore	Unlimited	25	57.97
Singapore	39b4bfc9-df76-46f0-8927-802dc897da7a	Unlimited eSIM Data For 30 Days in Singapore	Unlimited	30	69.52
Slovakia	01997010-3ca5-7247-aa8b-f16af9bdc3ba	Unlimited Data For 1Day in Slovakia, Throttled	Unlimited	1	1.91
Slovakia	01997010-78e1-703a-8bf3-f8b19bdbc603	Unlimited Plus Data For 1Day in Slovakia, Throttled	Unlimited	1	3.22
Slovakia	01997010-3cc8-7172-82a7-e5dfadf4f9e4	Unlimited Data For 3Day in Slovakia, Throttled	Unlimited	3	4.38
Slovakia	01997010-3ceb-7102-809d-72c846d92674	Unlimited Data For 5Day in Slovakia, Throttled	Unlimited	5	6.68
Slovakia	01997010-790f-708c-9462-fa8558dbd974	Unlimited Plus Data For 3Day in Slovakia, Throttled	Unlimited	3	8.17
Slovakia	01997010-3d02-703f-b90d-0e7d52171903	Unlimited Data For 7Day in Slovakia, Throttled	Unlimited	7	9.12
Slovakia	01997010-3d17-704a-bf34-203921dbf3da	Unlimited Data For 10Day in Slovakia, Throttled	Unlimited	10	12.33
Slovakia	01997010-792e-73c3-92c4-e58901e26549	Unlimited Plus Data For 5Day in Slovakia, Throttled	Unlimited	5	12.77
Slovakia	01997010-3d2c-7328-9455-1c52e7ec2a82	Unlimited Data For 15Day in Slovakia, Throttled	Unlimited	15	17.54
Slovakia	01997010-7942-7399-8489-5a61756e79b5	Unlimited Plus Data For 7Day in Slovakia, Throttled	Unlimited	7	17.64
Slovakia	01997010-3d40-70b0-bb65-3fd8dedcc16d	Unlimited Data For 20Day in Slovakia, Throttled	Unlimited	20	22.66
Slovakia	01997010-7960-733a-b903-8175083c8e2b	Unlimited Plus Data For 10Day in Slovakia, Throttled	Unlimited	10	24.07
Slovakia	01997010-3d58-7370-8354-5ee4b42036b3	Unlimited Data For 30Day in Slovakia, Throttled	Unlimited	30	33.19
Slovakia	01997010-7978-721e-a085-1edc98b275d0	Unlimited Plus Data For 15Day in Slovakia, Throttled	Unlimited	15	34.5
Slovakia	01997010-798d-703d-b410-e1adb874c337	Unlimited Plus Data For 20Day in Slovakia, Throttled	Unlimited	20	44.76
Slovakia	01997010-79a8-7269-b020-2db2ff145005	Unlimited Plus Data For 30Day in Slovakia, Throttled	Unlimited	30	65.82
Slovenia	01997010-3d6f-7218-98cf-9b81f408849c	Unlimited Data For 1Day in Slovenia, Throttled	Unlimited	1	2.27
Slovenia	01997010-79c3-71f2-ab6a-7d6531a6b20e	Unlimited Plus Data For 1Day in Slovenia, Throttled	Unlimited	1	3.93
Slovenia	01997010-3d87-7327-9878-8c4f67773d7a	Unlimited Data For 3Day in Slovenia, Throttled	Unlimited	3	5.42
Slovenia	01997010-3da1-7066-a21a-076e91c93630	Unlimited Data For 5Day in Slovenia, Throttled	Unlimited	5	8.34
Slovenia	01997010-79da-7270-9aa7-c3a1208a4d6b	Unlimited Plus Data For 3Day in Slovenia, Throttled	Unlimited	3	10.23
Slovenia	01997010-3db7-719d-8c21-de9fc2903a78	Unlimited Data For 7Day in Slovenia, Throttled	Unlimited	7	11.44
Slovenia	01997010-3dce-712f-afc6-eceb3ecceb62	Unlimited Data For 10Day in Slovenia, Throttled	Unlimited	10	15.53
Slovenia	01997010-79f3-712f-9c27-7a73829ecb06	Unlimited Plus Data For 5Day in Slovenia, Throttled	Unlimited	5	16.09
Slovenia	01997010-3de7-70be-ab82-439ec8f92b90	Unlimited Data For 15Day in Slovenia, Throttled	Unlimited	15	22.16
Slovenia	01997010-7a0a-70cb-9f4c-ae3cb8a6c220	Unlimited Plus Data For 7Day in Slovenia, Throttled	Unlimited	7	22.29
Slovenia	01997010-3e03-7140-b73f-fa413223d523	Unlimited Data For 20Day in Slovenia, Throttled	Unlimited	20	28.69
Slovenia	01997010-7a22-7228-a43d-ceeda9f5c164	Unlimited Plus Data For 10Day in Slovenia, Throttled	Unlimited	10	30.48
Slovenia	01997010-3e1a-7129-964f-719c678edd32	Unlimited Data For 30Day in Slovenia, Throttled	Unlimited	30	42.09
Slovenia	01997010-7a39-71ac-9d90-7a75c06d7ef7	Unlimited Plus Data For 15Day in Slovenia, Throttled	Unlimited	15	43.76
Slovenia	01997010-7a4d-721c-bee1-867ab07fd339	Unlimited Plus Data For 20Day in Slovenia, Throttled	Unlimited	20	56.82
Slovenia	01997010-7a68-701d-870c-71af00915761	Unlimited Plus Data For 30Day in Slovenia, Throttled	Unlimited	30	83.62
South Africa	01997010-483e-7159-b152-54890bed259b	Unlimited Data For 1Day in South Africa, Throttled	Unlimited	1	7.02
South Africa	01997010-95fa-71cd-950b-87cf78d0170f	Unlimited Plus Data For 1Day in South Africa, Throttled	Unlimited	1	13.42
South Africa	01997010-4855-71c5-846d-2202a8f2754e	Unlimited Data For 3Day in South Africa, Throttled	Unlimited	3	19.18
South Africa	01997010-486f-71dc-9d42-9725b5355172	Unlimited Data For 5Day in South Africa, Throttled	Unlimited	5	30.49
South Africa	01997010-9648-72e8-9448-c4588dbd684e	Unlimited Plus Data For 3Day in South Africa, Throttled	Unlimited	3	37.76
South Africa	01997010-4884-7052-9690-85d096a05377	Unlimited Data For 7Day in South Africa, Throttled	Unlimited	7	42.45
South Africa	01997010-489a-7179-a29d-37635ace6b38	Unlimited Data For 10Day in South Africa, Throttled	Unlimited	10	58.24
South Africa	01997010-96b1-71db-8167-15690d2aa281	Unlimited Plus Data For 5Day in South Africa, Throttled	Unlimited	5	60.39
South Africa	01997010-48ae-70b3-9ac9-039354abbbe8	Unlimited Data For 15Day in South Africa, Throttled	Unlimited	15	83.86
South Africa	01997010-970b-70ed-9096-fbd86f1d4087	Unlimited Plus Data For 7Day in South Africa, Throttled	Unlimited	7	84.31
South Africa	01997010-48c4-70a2-a455-99c012332832	Unlimited Data For 20Day in South Africa, Throttled	Unlimited	20	109.06
South Africa	01997010-971f-7289-957f-9625cc5216a9	Unlimited Plus Data For 10Day in South Africa, Throttled	Unlimited	10	115.91
South Africa	01997010-48da-7209-8761-4b9a3f4d31f5	Unlimited Data For 30Day in South Africa, Throttled	Unlimited	30	160.74
South Africa	01997010-9733-7247-bbb1-b0416bb8000e	Unlimited Plus Data For 15Day in South Africa, Throttled	Unlimited	15	167.16
South Africa	01997010-9745-7091-ae08-3371b65c26f2	Unlimited Plus Data For 20Day in South Africa, Throttled	Unlimited	20	217.56
South Africa	01997010-975b-7106-a8ee-fe2e274c02ab	Unlimited Plus Data For 30Day in South Africa, Throttled	Unlimited	30	320.93
South Korea	789e69e8-e286-483f-b60c-51cb533cf1d8	Unlimited eSIM Data For 1 Days in South Korea	Unlimited	1	1.09
South Korea	c0c8329d-463b-42c0-9713-29ee5aeeb322	Unlimited eSIM Data For 3 Days in South Korea	Unlimited	3	1.84
South Korea	f64f96c7-1704-44d8-a70a-3f83adf5e750	Unlimited eSIM Data For 5 Days in South Korea	Unlimited	5	2.66
South Korea	c8cffd80-ecaf-41fa-b700-2aa0deb8e819	Unlimited eSIM Data For 1 Days in South Korea	Unlimited	1	3.31
South Korea	7b1da554-3682-411d-b15b-7401cfe7c593	Unlimited eSIM Data For 7 Days in South Korea	Unlimited	7	3.34
